title,Vendor,price,rating,weight,dimension,delivery_time,delivery cost,review,vendor_score,best_vendor_rank
ADISA SL5038 women girls sling bag,Cocoblu Retail,595,4.0,410 g,2032x762x1715 cm,70,79,73.0,0.6386148779454337,1113.0
EXOTIC Dualtone Women Sling Bag,UBIQUITOUSEXOTIC®,1449,4.2,800 g,3175x127x2286 cm,46,99,66.0,0.5959852400916918,1492.0
SABYANSHI women party clutches,Ask creations,1699,3.9,450 g,186x8x28 cm,70,79,3.0,0.5979336499119726,1476.0
For The Beautiful You Neck Embroidered Women's Clutch,Q HAN Enterprises,619,4.2,250 g,1778x381x1016 cm,118,40,66.0,0.6834061498541821,639.0
"JAMBHALA Women Clutch Evening Handbags with Chain Small Purse Bag for Party, Wedding",Jambhala,1290,3.2,220 g,276x174x43 cm,46,99,273.0,0.5928404464429939,1506.0
MaFs Women's Embroidered Parties Clutch,MaFs,599,4.0,280 g,1778x254x1016 cm,94,40,13.0,0.6869455612131516,598.0
DOSYSO Evening Clutch Pearl Handle Designer Handbags for Women Stylish Latest Girls Rhinestone Crossbody sling Bag with Chain strap Ladies Stone Purse Wallet for Party Wedding side Bag,DOSYSO CREATIONS,749,4.3,350 g,18x6x13 cm,70,79,819.0,0.8095224057685312,50.0
ADISA textured formal party clutch with gold chain for women and girls,Cocoblu Retail,499,4.5,300 g,1905x508x1207 cm,94,40,66.0,0.7175052810458965,327.0
Peora Clutch Purses for Women Wedding Handmade Evening Handbags Party Bridal Clutch,AZ ENT,1299,4.1,250 g,22x6x10 cm,46,99,42.0,0.6009531947110064,1452.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (Black Flower)",Tooba handicraft,299,3.9,200 g,17x6x11 cm,94,40,113.0,0.7068697882087901,399.0
"DUCHESS Women's Polti Bag with Pearl Handle and Tassel - Bridal Ethnic Traditional Casual Purse/Clutch/Handbag, 20 L X 2 W X 23 H Cm",DUCHESS,799,4.0,90 g,20x2x23 cm,46,99,2.0,0.5954054802714075,1493.0
Heart Home Women's Silk Clutch Handbag (Grey) - CTHH11276,ETrade Online,415,3.3,300 g,17x6x11 cm,94,40,65.0,0.6573107001186939,927.0
Trend Overseas women gift bridal bag Brass Metal Clutch Sling Bag Indian Ethnic Antique clutch,Trend Overseas,1799,4.2,300 g,17x6x11 cm,70,79,4.0,0.6150894025610555,1364.0
EXOTIC hand bag for women,UBIQUITOUSEXOTIC®,1399,4.1,780 g,25x8x24 cm,166,40,140.0,0.665595576905603,839.0
KNOOS Women's Glitter Floral Rhinestone Beaded Evening Party Clutch Wedding Bag Wallet |Detachable Chain Sling Strap | Ladies Purse Wallet,knoos,599,3.0,300 g,12x85x35 cm,70,79,1.0,0.5610895296505664,1566.0
Lino Perros Black Faux Leather Sling Bag (GOLDEN),LinoPerros,969,3.9,300 g,17x6x11 cm,142,40,22.0,0.6495239465362511,995.0
Valerie Shoulder Bags Crossbody Bag Purses Handbags Crystals Evening Bag Silver for Women Girls Wedding Prom Party Club Bling Bling Sparkling,Valerie Bags,599,3.5,150 g,20x5x10 cm,46,99,39.0,0.5754436634467621,1544.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,495,3.7,300 g,17x6x11 cm,70,79,287.0,0.6661112540606293,833.0
Lavie Ava Foldover Clutch 3,Cocoblu Retail,449,4.0,300 g,185x55x105 cm,166,40,556.0,0.7628606048286207,156.0
TOOBA Women Clutch,Tooba handicraft,775,3.6,300 g,17x6x11 cm,46,99,66.0,0.5706302595525539,1555.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,495,3.5,230 g,21x124x969 cm,118,40,33.0,0.6485364433605968,1002.0
Peora Clutch Purses for Women Wedding Handmade Evening Handbags Party Bridal Clutch,AZ ENT,1299,4.1,250 g,22x6x10 cm,142,40,43.0,0.6604389427392836,896.0
Dixon PU Synthetic Leather Classic Chain Handle Strap Shoulder Crossbody Hobo Stylish Slingbag For Women,LEKHX,484,3.7,300 g,5588x4572x762 cm,214,40,111.0,0.624686780044167,1266.0
"NFI essentials Clutch for Women's, Evening Handbags for Bridal Wedding Clutches Party Clutch purse Ladies Purse (WCW-5)",Ayaha Enterprises Pvt Ltd,599,4.0,221 g,18x3x10 cm,94,40,14.0,0.6871532455329855,595.0
TOOBA Women's Handicraft Beautiful Diamond Crystal Flower Box Clutch Bag,Tooba handicraft,749,3.9,300 g,17x6x11 cm,94,40,281.0,0.7336520614224977,253.0
Craft Trade Potli Bags for Ladies for Wedding Return Gifts Ethnic Rajasthani Jaipuri Handmade Embroidery Matka Bag for Girls and Women,CRAFT TRADE,379,3.8,150 g,212x202x32 cm,70,79,14.0,0.6177536754840587,1337.0
DOSYSO Rhinestone Crossbody chain sling Bag for women Evening Clutch Handbags for Girls trendy Latest Ladies crystal Glitter Purse Wallet for Party Wedding shoulder Bling Bag handheld bags small size,DOSYSO CREATIONS,699,4.2,370 g,225x163x91 cm,118,40,69.0,0.6960871382662833,506.0
SPOTIC Vegan Leather Stylish Unique Design Trendy Classy Look Fancy Gold Chain Strap Crossbody Hobo Sling Bag For Women,ROLEXO,599,4.2,450 g,1778x635x2286 cm,46,99,60.0,0.6235550341632731,1286.0
Kuber Industries Ethnic Clutch Silk Potli Batwa Pouch Bag with Beadwork Gift For Women (Gold) - CTKTC23090,ETrade Online,593,3.9,300 g,17x6x11 cm,46,99,60.0,0.6049131500635181,1424.0
AILTINO Women's Box Clutch Purse Bag with sling chain,Digrwal,349,4.1,250 g,18x6x11 cm,46,99,27.0,0.6149562807856335,1366.0
G N CREATION Glamorous Fashionista Women's & Girls Stylish Party Sling Bag Crossbody,G N CREATION,459,4.0,300 g,17x6x11 cm,166,40,231.0,0.6951830077155435,515.0
Lavie Women's Curve Ava Envelope Clutch | Ladies Purse Handbag,Cocoblu Retail,599,4.0,350 g,20x3x12 cm,70,79,63.0,0.6364659574802652,1137.0
ADISA SL5022 women girls party sling bag,Cocoblu Retail,499,4.1,395 g,2286x826x1461 cm,94,40,470.0,0.7899092270479733,86.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,799,2.4,350 g,19x6x12 cm,70,79,3.0,0.520401034948732,1586.0
Lavie Women's Ushawu Small Satchel Bag | Ladies Purse Handbag,Cocoblu Retail,899,4.0,350 g,25x10x24 cm,118,40,286.0,0.7250507723287272,296.0
AILTINO Women and Girls Box Clutch Combo Set Bag,Digrwal,599,4.2,250 g,18x6x11 cm,70,79,19.0,0.6398278474075758,1100.0
Mochi Faux Leather Secure Magnet Snap Party Clutch For Women (38-7214),Cocoblu Retail,838,3.7,250 g,3048x1016x1524 cm,118,40,648.0,0.78258167442774,105.0
For The Beautiful You Women's Handbag,Q HAN Enterprises,350,4.0,200 g,1778x508x1016 cm,118,40,23.0,0.6803224010848472,672.0
ADISA Women Girls Floral Print Sling Bag,Cocoblu Retail,498,4.2,330 g,1842x762x1397 cm,70,79,1.0,0.637909480638025,1122.0
Diva Dale Quilted Black Chain Multi-Pockets Party-Wear Sling Bag For Women,AJ INTERNATIONAL IND,799,4.1,300 g,17x6x11 cm,94,40,9.0,0.6887609605923142,579.0
EXOTIC bridal sling bag,UBIQUITOUSEXOTIC®,849,4.2,340 g,14x45x11 cm,70,79,66.0,0.6315847004736888,1193.0
Lavie Tinsel Framed Clutch,Cocoblu Retail,729,4.0,300 g,20x5x11 cm,70,79,66.0,0.62124701847859,1303.0
ADISA Satin Knot formal party clutch with gold chain for women and girls,Cocoblu Retail,499,5.0,300 g,2032x508x1207 cm,46,99,517.0,0.7702686999980947,139.0
ADISA Women's Girls Cross Body Sling Bag with Pouch,Cocoblu Retail,598,4.2,450 g,2184x635x1549 cm,70,79,456.0,0.7306039144916767,272.0
"ANANDI Women’s Beautiful Golden Box Clutch Bag, Stylish Trendy Ladies Handbag, Sling Bag, Woman Wallet or Purse for Evening Party, Rose Gold Shimmer Bridal Clutch for Wedding.",Anandi Creation,799,5.0,250 g,21x7x14 cm,94,40,20.0,0.7472954881104865,203.0
LX Women's Sling Bag Party Shopping Collage Girls Ladies Purse Crossbody Sling Strap,LEKHX,499,4.2,430 g,25x10x16 cm,46,99,128.0,0.639479499582726,1105.0
INOVERA Women Crossbody Straw Bag | Hexagon Shape Handbags | Shoulder Sling Bags |Summer Beach Purses with Tassel (White),Opus_Retail,589,5.0,260 g,20x7x19 cm,94,40,381.0,0.8260535840790846,36.0
"Kuber Industries Polyester Embroidered Woman Potli Bag, Pink - CTKTC31391",Kuber Mart Industries Pvt. Ltd.,393,4.2,300 g,17x6x11 cm,70,79,13.0,0.6422937207303197,1064.0
Trend Overseas Women gift Silver Brass Metal bag Bridal Clutch Girls Party Purse,Trend Overseas,1699,4.3,300 g,17x6x11 cm,70,79,168.0,0.6572015626845583,928.0
TOOBA Girl's Clutch.,Tooba handicraft,595,4.0,240 g,17x6x17 cm,46,99,28.0,0.6044812131954197,1430.0
ADISA women girls round embroided sling bag (SL5080),Cocoblu Retail,399,4.2,300 g,1905x635x1905 cm,118,40,21.0,0.6915240859265114,548.0
ADISA women girls V-flap crossbody sling bag with gold chain,Cocoblu Retail,498,4.0,300 g,17x6x11 cm,70,79,13.0,0.6279016924760311,1232.0
Lino Perros Women Clutch,LinoPerros,1660,3.9,200 g,14x6x18 cm,46,99,9.0,0.5750946388250779,1548.0
Ayashilp Bridal Women's Antique Brass Purse Ethnic Handmade Metal Clutch Bag (Color: Silver),Rey Retails,749,4.3,300 g,17x6x11 cm,46,99,7.0,0.6160948677059522,1356.0
EXOTIC Bridal ring clutch,UBIQUITOUSEXOTIC®,849,4.1,440 g,22x3x12 cm,118,40,66.0,0.6730117070114547,754.0
ZOUK Printed Women's Jute Handcrafted Clutch,Cocoblu Retail,799,3.7,310 g,20x5x12 cm,46,99,28.0,0.5820552725870877,1531.0
Umera Clutch Wristlet Black For women,Umera Handicrafts,599,4.3,300 g,1778x381x1016 cm,166,40,2.0,0.6638505941345397,856.0
Diva Dale Fashionable Multi Pockets Phone Holder Card Holder Transparent Back Casual Party-Wear Spacious Crossbody Sling Bag For Women And Girls,AJ INTERNATIONAL IND,799,4.3,300 g,17x6x11 cm,166,40,5.0,0.6608697837525391,892.0
"PALAY® Shoulder Bag for Women PU Handbag with Detachable Strap, Tote Bag for Women Vintage Brown Tote Bag Large Capacity Shoulder Bag for Women",Xspace Offer,1399,3.9,550 g,28x22x6 cm,70,79,711.0,0.7503799433665933,198.0
Nahhar Fashion White Pearls Hand Carry Crafted Attractive Stylish Design Bag for Women to Suit All Occasions (Silk),NAHHAR FASHIONS,1899,4.1,300 g,17x6x11 cm,70,79,51.0,0.6167986339224953,1345.0
Lavie Flashy Envelope Clutch,Cocoblu Retail,599,3.8,300 g,23x1x13 cm,46,99,55.0,0.5975166125641037,1481.0
Lavie Flashy Envelope Clutch,Cocoblu Retail,599,3.8,300 g,23x1x13 cm,166,40,964.0,0.8323929098147058,35.0
"MaFs Handicraft Beautiful Embroidery Bling Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (6Lx2Wx6H Inches)",MaFs,570,3.9,200 g,3581x1194x32 cm,46,99,2.0,0.5932819037974274,1504.0
Shubh Shagun Women Potli,Original Shubh Shagun,175,4.3,300 g,17x6x11 cm,46,99,101.0,0.6459602815604454,1023.0
"KAAM KAAJ Designer Golden Polti Bag Ethnic Purse Women’s/Girls's Handbag for Party, Casual, Bridal Clutch",KAAM KAAJ,949,4.1,300 g,17x6x11 cm,46,99,1.0,0.598744898445447,1471.0
DUCHESS women bridal Fancy Party Hand Embroidered Box Clutch Purse with Sling For Girls and Women,DUCHESS,701,4.0,300 g,17x6x11 cm,70,79,80.0,0.6381586206132746,1117.0
ADISA Women Girls Stripes Cross Body Sling Bag,Cocoblu Retail,499,4.1,300 g,1842x1397x572 cm,70,79,591.0,0.7541752100232904,186.0
Kuber Industries Clutch Bag | Zig Zag Chicken Silk Embroidery | Moti Churi Handle | Hand Purse for Woman | Party Bags for Woman | Wedding Clutch Purse | Purple,RetailEZ Pvt Ltd,198,2.0,200 g,22x6x14 cm,70,79,74.0,0.5209762309981493,1585.0
"Kuber Industries Women's Handcrafted Embroidered Clutch Bag (Grey, CTKTC034517)",Kuber Mart Industries Pvt. Ltd.,282,3.7,300 g,17x6x11 cm,70,79,33.0,0.6171975512815304,1340.0
Diva Dale Cross-Body Spacious Travel Shopping Walk Party-Wear Casual Wear Mobile Phone Holder Wallet Holder Sling Bag For Women And Girls,AJ INTERNATIONAL IND,699,3.9,220 g,23x9x16 cm,94,40,125.0,0.7021542733637921,444.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,349,4.0,300 g,17x6x11 cm,190,40,9.0,0.6378724003634413,1123.0
GM CREATIONS Women Latest Trendy Wedding Evening Hand carry Purse Bride Party Clutch Bag/stylish Elegant Party Hand Clutch/Bag,GM PRODUCT,439,4.0,300 g,17x6x11 cm,166,40,9.0,0.6494374750465784,996.0
Trend Overseas Women's Wooden Printed Round Ethnic Clutch Bag/Bridal Purse/Handbag_Crossbody Sling Bags for Party,Trend Overseas,1199,5.0,400 g,1778x1778x762 cm,70,79,14.0,0.6779778357839001,694.0
Trend Overseas women gift bridal bag Silver Brass Metal Clutch Sling Bag Indian Ethnic Antique clutch,Trend Overseas,1799,4.3,300 g,17x6x11 cm,118,40,3.0,0.6688087247789876,801.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,345,4.1,300 g,17x6x11 cm,94,40,53.0,0.7060798404502134,405.0
TOOBA Girl's Tassle Clutch,Tooba handicraft,495,4.0,250 g,17x11x6 cm,46,99,66.0,0.6006756682306568,1453.0
TOOBA Women Clutch,Tooba handicraft,745,3.7,300 g,17x6x11 cm,118,40,7.0,0.651131821868039,979.0
"TOOBA Women Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (Multi Colour)",Tooba handicraft,345,4.0,300 g,17x6x11 cm,46,99,66.0,0.6033785657367834,1439.0
"APOEM Women’s Beautiful Clutch Bag, Stylish Trendy Ladies Handbag, Sling Bag, Woman Wallet or Purse for Evening Party Wear",APOEM,699,4.1,200 g,1778x508x1016 cm,46,99,66.0,0.6032497276223246,1440.0
"Kuber Industries Women's Silk Traditional Mirror Work Envelope Clutch Bag Purse Handbag for Bridal, Casual, Party, Wedding (Red)-KUBMART11448",ETrade Online,282,3.9,300 g,17x6x11 cm,214,40,539.0,0.729715570907973,274.0
Lavie Women's Tex Framed Clutch | Detachable Chain Sling Strap | Ladies Purse Wallet,Cocoblu Retail,729,4.0,300 g,115x35x85 cm,70,79,2.0,0.6214547027984239,1302.0
Lino Perros Women's Clutch,Cocoblu Retail,873,4.0,300 g,17x6x11 cm,118,40,231.0,0.7140966369722606,352.0
LONGING TO BUY Women's Tote Pearl Clutch,Vanya Handicraft Collection,1299,4.4,390 g,254x1524x127 cm,70,79,66.0,0.6359760079553091,1146.0
For The Beautiful You curve chain Women's Clutch,Q HAN Enterprises,589,4.1,250 g,1016x508x2032 cm,46,99,66.0,0.6052318524601508,1422.0
AILTINO Women Clutch,Digrwal,349,4.1,300 g,18x6x11 cm,46,99,32.0,0.6159947023848027,1358.0
Kuber Industries Silk Traditional Mirror Work Envelope Clutch/Hand Purse Bag for Women/Girls (Gold)-KUBMART11451,ETrade Online,282,3.5,300 g,17x6x11 cm,46,99,1.0,0.5732637826893565,1551.0
Kuber Industries Silk Clutch Ladies Handbag (Grey) -CTKTC8787,ETrade Online,393,3.3,300 g,17x6x11 cm,94,40,82.0,0.6612377585234346,887.0
Trend Overseas Small Size Unique Golden Vintage Sling bag for women party clutch Metal clutches Vintage Handmade Brass metal purse,Trend Overseas,1399,3.8,300 g,17x6x11 cm,70,79,4.0,0.5972971292440595,1482.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,679,2.7,350 g,19x6x12 cm,94,40,19.0,0.605500121795554,1421.0
EXOTIC starelipse Bridal/Sling Type clutch,UBIQUITOUSEXOTIC®,599,4.7,440 g,21x3x13 cm,94,40,243.0,0.7784629547749378,113.0
Lino Perros Women's Clutch,Cocoblu Retail,930,4.0,300 g,17x6x11 cm,46,99,66.0,0.6063367462520901,1414.0
Trend Overseas Women's Vintage Handmade Brass Metal Hand Carving Clutches Handbag For Party,Trend Overseas,1799,4.0,300 g,17x6x11 cm,70,79,178.0,0.6387264742121457,1110.0
"TOOBA Handicraft Wear Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (Gold Square)",Tooba handicraft,299,5.0,200 g,17x6x11 cm,118,40,171.0,0.7744786655723404,121.0
Trend Overseas Handmade Wooden Printed Clutch Crossbody Bag | Detachable Chain | Light Weight | Ethnic Look | Party Bridal Bag,Trend Overseas,999,3.8,570 g,208x204x82 cm,70,79,1.0,0.6038818029675621,1437.0
TOOBA Women Clutch,Tooba handicraft,595,4.0,300 g,17x6x11 cm,118,40,5.0,0.6721693507344978,760.0
BIH Clutch Bag Hand Bag Acrylic Clutches for Women Bridal Clutches for Wedding Celebrities Party Evening Marble Purse Floral Bridal Clutch Bag For Women's & Girls,Best Indian Handicraft,1397,3.8,350 g,15x4x7 cm,94,40,20.0,0.6615199367193954,884.0
DOSYSO Rhinestone Bucket Bag Mini Evening Handbags Crystal Clutch For Women Drawstring Crossbody Sling Bags with Chain Stylish Potli Bags Ladies Glitter Purse Wallet for Party Wedding Bling Bags,DOSYSO CREATIONS,699,4.2,340 g,255x167x52 cm,70,79,2.0,0.6344952822996491,1163.0
ADISA Women's Girls Party Sling Bag Crossbody,Cocoblu Retail,399,4.0,375 g,1842x533x1524 cm,46,99,4.0,0.6030285755940794,1442.0
"Jazma life womens clutch bag Daisy wedding, dinner, party purse(Off-White)",_NOOR FASHION_,1599,4.1,210 g,1778x508x1143 cm,70,79,66.0,0.6253196937322563,1261.0
"Kuber Industries Clutch Bag Purse Handbag for Bridal, Casual, Party, Wedding (Maroon)-KUBMART11868",ETrade Online,499,4.5,300 g,17x6x11 cm,94,40,322.0,0.7841719477125632,101.0
Craft Trade Clutch Bags for Women Jaipuri Rajasthani Handmade Embroidery Mirror Work Stylish Sling Bags for Women Cross Body Bags for Ladies and Girls - 22X16 Cm,CRAFT TRADE,449,4.0,200 g,16x2x22 cm,118,40,1.0,0.6739694336944589,745.0
"Trend Overseas Women's Wooden Printed Rectangle Ethnic Clutch Bag/Bridal Purse/Handbag_Crossbody Sling Bags Detachable Chain for Bridal, Party Bag",Trend Overseas,999,5.0,460 g,204x154x8 cm,94,40,66.0,0.7397456226921413,230.0
Lino Perros Women's Faux Leather Clutch,LinoPerros,1275,3.5,200 g,18x4x10 cm,70,79,10.0,0.582027630434794,1532.0
ADISA Women Girls Flower Engrave Sling Bag With Gold Chain,Cocoblu Retail,399,4.1,370 g,1803x1397x699 cm,70,79,368.0,0.7096635383710923,377.0
"DUCHESS Hand Embroidered latest box clutch handbags purse with handles for party, bridal, casual(Oval)",DUCHESS,599,4.1,395 g,2032x508x127 cm,70,79,18.0,0.6333701630877419,1175.0
Lino Perros Golden Faux Leather Clutch,Cocoblu Retail,709,3.8,300 g,17x6x11 cm,118,40,8.0,0.6582382015893431,917.0
MILAN'S CREATION MultiColor Embroidery Potli Bag With Pearl Handle & Tassel Wedding Trendy Purse Women’s Handbag,MILAN'S CREATION,538,4.2,300 g,17x6x11 cm,70,79,2.0,0.6373963922895584,1126.0
Lavie Women's Blink Framed Clutch | Ladies Purse Wallet,Cocoblu Retail,719,4.0,300 g,20x5x11 cm,46,99,1.0,0.5966393412881744,1488.0
BYRA Women Multi Color Thread Silk Potli Bag for Gift Purpose,Srishti Fashions.,125,3.2,70 g,228x228x228 cm,46,99,1.0,0.5573428154124356,1569.0
Ghime Women Glitter Clutch Evening Handbag Ladies Party Wedding Purse Bag,Skyzen Store,1499,4.8,420 g,22x45x12 cm,118,40,66.0,0.7050491511515729,416.0
ADISA Women's Girls Waves Cross Body Sling Bag with Pouch,Cocoblu Retail,598,4.0,400 g,2286x762x1524 cm,70,79,17.0,0.6269304980846155,1242.0
"Kuber Industries Silk Traditional Embroidery Envelope Clutch/Hand Purse Bag for Women/Girls (Cream)-KUBMART11845, Pink",ETrade Online,266,3.0,300 g,17x6x11 cm,70,79,3.0,0.5675053307538351,1561.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,895,4.0,300 g,17x6x11 cm,94,40,87.0,0.6969804831354338,500.0
ADISA Women's Girls Quilted Cross Body Sling Bag (SL5059-NEW),Cocoblu Retail,399,4.1,390 g,2223x762x1524 cm,142,40,33.0,0.6745794845777044,738.0
ADISA shimmer formal party clutch with gold chain for women and girls,Cocoblu Retail,595,3.4,300 g,1905x254x1143 cm,46,99,28.0,0.5669812131954197,1563.0
Dixon Synthetic Leather Casual Travel Chain Shoulder Deatachable Slingbag For Women,DIXON BAG,398,4.0,250 g,25x3x18 cm,70,79,4.0,0.6278344652682776,1233.0
TOOBA Women Clutch,Tooba handicraft,396,3.8,300 g,17x6x11 cm,70,79,19.0,0.6184857686992004,1328.0
Caprese NARS SB Medium,VIP INDUSTRIES LIMITED,930,4.1,300 g,17x6x11 cm,142,40,18.0,0.6618959626085087,880.0
"KLEIO Short Structured Shoulder Leather Sling Bag for Women with Magnetic Button Closure | Sling Bag for Girls Suitable for Parties, Casual & Everyday wear",Cocoblu Retail,1100,3.5,300 g,265x25x16 cm,46,99,168.0,0.5932072630348664,1505.0
KAAM KAAJ Women's Rhinestone Crystal Evening Clutch Bag - Sparkling Glitter Handbag with Detachable Chain Sling Strap,KAAM KAAJ,739,4.1,300 g,17x6x11 cm,94,40,173.0,0.7239023480475166,300.0
TOOBA Classy Party Girl's Clutch,Tooba handicraft,699,3.6,300 g,17x6x11 cm,46,99,66.0,0.5719997276223246,1553.0
Nelle Harper Women Handbag,Cocoblu Retail,819,4.0,680 g,292x121x241 cm,94,40,28.0,0.6860965763350072,607.0
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,Cocoblu Retail,849,4.1,500 g,235x9x15 cm,70,79,66.0,0.6253347004736887,1260.0
Diva Dale Fashionable Multiple Pockets Phone Holder Card Holder Casual Party-Wear Crossbody Sling Bag For Women And Girls,AJ INTERNATIONAL IND,749,4.1,260 g,11x19x5 cm,70,79,13.0,0.629628843982446,1214.0
ZOUK FloLov Abstract Printed Women's Jute Handcrafted Multicolor Clutch,Cocoblu Retail,779,5.0,300 g,2032x381x1143 cm,70,79,2.0,0.6830537369630484,641.0
"MASQ by Q-One frill potli bag for girls and women, handcrafted, unique,English Rose embroidered, durable, designed for being functional and trendy with ample storage(Small)",Q-One,729,4.3,300 g,17x6x11 cm,70,79,66.0,0.6399970184785899,1094.0
SHAKUNTLA VINTAGE Shakuntala Textiles Bridal Women's Antique Brass Purse Ethnic Handmade Metal Clutch Bag,SHAKUNTALA TEXTILES,629,3.6,498 g,18x6x14 cm,142,40,1.0,0.6325391435002938,1183.0
Craft Trade Clutch Bags for Women Rajasthani Jaipuri Embroidered Mirror Work Ethnic Hand Bags and Clutches for Ladies Purse for Girls - 13x25 Cms,CRAFT TRADE,299,3.8,180 g,24x2x11 cm,94,40,21.0,0.6815128307840755,658.0
Diva Dale Pearl Rhinestone Studded Party-Wear Sling Bag For Women,AJ INTERNATIONAL IND,899,4.1,300 g,17x6x11 cm,70,79,6.0,0.6254721562374824,1259.0
